,id,email,device_mac_id,ip,location,time_to_attempt,rejection_reason,is_suspicious,scenario,email_attempts_5m,email_attempts_10m,email_attempts_1h,seconds_since_email_last_attempt,seconds_since_ip_last_attempt,ip_attempts_5m,ip_attempts_10m,hour_sin,hour_cos
1658,1659,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 06:53:00+00:00,password_typo,0,normal_user_error,1,1,2,1914903,1914903,1,1,1.0,6.123233995736766e-17
1670,1671,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 11:43:41+00:00,expired_session,0,normal_user_error,1,1,1,1897462,1897462,1,1,0.258819045102521,-0.9659258262890682
1671,1672,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 11:45:56+00:00,invalid_password,0,normal_user_error,2,2,2,1897327,1897327,1,1,0.258819045102521,-0.9659258262890682
1673,1674,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 12:10:48+00:00,invalid_password,0,normal_user_error,1,1,3,1895835,1895835,1,1,1.2246467991473532e-16,-1.0
1683,1684,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 15:25:53+00:00,otp_failed,0,normal_user_error,1,1,1,1884130,1884130,1,1,-0.7071067811865471,-0.7071067811865479
1687,1688,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 17:16:26+00:00,password_typo,0,normal_user_error,1,1,1,1877497,1877497,1,1,-0.9659258262890683,-0.25881904510252063
1688,1689,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 17:36:05+00:00,otp_failed,0,normal_user_error,1,1,2,1876318,1876318,1,1,-0.9659258262890683,-0.25881904510252063
1695,1696,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 21:29:48+00:00,password_typo,0,normal_user_error,1,1,1,1862295,1862295,1,1,-0.7071067811865477,0.7071067811865474
1699,1700,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 22:23:02+00:00,invalid_password,0,normal_user_error,1,1,2,1859101,1859101,1,1,-0.5000000000000004,0.8660254037844384
1700,1701,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18 22:39:00+00:00,invalid_password,0,normal_user_error,1,1,2,1858143,1858143,1,1,-0.5000000000000004,0.8660254037844384
1702,1703,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 00:07:52+00:00,otp_failed,0,normal_user_error,1,1,1,1852811,1852811,1,1,0.0,1.0
1706,1707,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 01:02:36+00:00,invalid_password,0,normal_user_error,1,1,2,1849527,1849527,1,1,0.25881904510252074,0.9659258262890683
1736,1737,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 02:44:43+00:00,invalid_password,0,normal_user_error,1,1,1,1843400,1843400,1,1,0.49999999999999994,0.8660254037844387
1737,1738,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 02:55:43+00:00,invalid_password,0,normal_user_error,1,1,2,1842740,1842740,2,2,0.49999999999999994,0.8660254037844387
1751,1752,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Rajshahi, BD",2026-07-19 07:36:34+00:00,password_typo,0,normal_user_error,1,1,1,1825889,1825889,2,3,0.9659258262890683,-0.25881904510252063
1754,1755,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 08:49:08+00:00,invalid_password,0,normal_user_error,1,1,1,1821535,1821535,1,1,0.8660254037844387,-0.4999999999999998
1757,1758,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 09:29:57+00:00,password_typo,0,normal_user_error,1,1,2,1819086,1819086,1,1,0.7071067811865476,-0.7071067811865475
1858,1859,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 17:05:44+00:00,invalid_password,0,normal_user_error,1,1,1,1791739,1791739,1,1,-0.9659258262890683,-0.25881904510252063
1859,1860,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 17:48:51+00:00,password_typo,0,normal_user_error,1,1,2,1789152,1789152,1,1,-0.9659258262890683,-0.25881904510252063
1861,1862,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19 19:09:41+00:00,invalid_password,0,normal_user_error,1,1,1,1784302,1784302,1,1,-0.9659258262890684,0.2588190451025203
1901,1902,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 03:39:49+00:00,unknown_device,0,normal_user_error,1,1,1,1753694,1753694,1,1,0.7071067811865475,0.7071067811865476
1903,1904,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 04:53:12+00:00,password_typo,0,normal_user_error,1,1,1,1749291,1749291,1,1,0.8660254037844386,0.5000000000000001
1913,1914,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 07:18:55+00:00,unknown_device,0,normal_user_error,1,1,1,1740548,1740548,2,2,0.9659258262890683,-0.25881904510252063
1945,1946,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 11:59:40+00:00,expired_session,0,normal_user_error,1,1,1,1723703,1723703,1,1,0.258819045102521,-0.9659258262890682
1951,1952,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 13:51:06+00:00,invalid_password,0,normal_user_error,1,1,1,1717017,1717017,1,1,-0.2588190451025208,-0.9659258262890683
1966,1967,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 18:32:08+00:00,password_typo,0,normal_user_error,1,1,1,1700155,1700155,1,1,-1.0,-1.8369701987210297e-16
1968,1969,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-20 19:39:23+00:00,invalid_password,0,normal_user_error,1,1,1,1696120,1696120,1,1,-0.9659258262890684,0.2588190451025203
2004,2005,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 02:34:14+00:00,password_typo,0,normal_user_error,1,1,2,1671229,1671229,1,1,0.49999999999999994,0.8660254037844387
2009,2010,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 04:18:33+00:00,password_typo,0,normal_user_error,1,1,1,1664970,1664970,1,1,0.8660254037844386,0.5000000000000001
2014,2015,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 04:39:47+00:00,invalid_password,0,normal_user_error,1,1,2,1663696,1663696,1,1,0.8660254037844386,0.5000000000000001
2065,2066,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 11:41:16+00:00,invalid_password,0,normal_user_error,1,1,1,1638407,1638407,1,1,0.258819045102521,-0.9659258262890682
2070,2071,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 13:30:03+00:00,invalid_password,0,normal_user_error,1,1,1,1631880,1631880,1,2,-0.2588190451025208,-0.9659258262890683
2079,2080,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 18:18:37+00:00,invalid_password,0,normal_user_error,1,1,1,1614566,1614566,2,3,-1.0,-1.8369701987210297e-16
2092,2093,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-21 23:08:21+00:00,password_typo,0,normal_user_error,1,1,1,1597182,1597182,2,3,-0.25881904510252157,0.9659258262890681
2094,2095,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-22 00:30:38+00:00,invalid_password,0,normal_user_error,1,1,1,1592245,1592245,1,1,0.0,1.0
2121,2122,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Singapore, SG",2026-07-22 08:19:49+00:00,password_typo,0,normal_user_error,1,1,1,1564094,1564094,1,1,0.8660254037844387,-0.4999999999999998
2126,2127,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-22 11:33:17+00:00,expired_session,0,normal_user_error,1,1,1,1552486,1552486,2,2,0.258819045102521,-0.9659258262890682
2152,2153,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-22 22:36:30+00:00,expired_session,0,normal_user_error,1,1,1,1512693,1512693,3,3,-0.5000000000000004,0.8660254037844384
2161,2162,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-23 00:32:08+00:00,invalid_password,0,normal_user_error,1,1,1,1505755,1505755,4,4,0.0,1.0
2192,2193,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-23 03:54:22+00:00,invalid_password,0,normal_user_error,1,1,1,1493621,1493621,1,1,0.7071067811865475,0.7071067811865476
2197,2198,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-23 05:24:30+00:00,password_typo,0,normal_user_error,1,1,1,1488213,1488213,1,1,0.9659258262890683,0.25881904510252074
2207,2208,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-23 09:13:49+00:00,password_typo,0,normal_user_error,1,1,1,1474454,1474454,2,2,0.7071067811865476,-0.7071067811865475
2274,2275,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-23 20:41:24+00:00,password_typo,0,normal_user_error,1,1,1,1433199,1433199,1,1,-0.8660254037844386,0.5000000000000001
2292,2293,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 03:05:32+00:00,password_typo,0,normal_user_error,1,1,1,1410151,1410151,1,1,0.7071067811865475,0.7071067811865476
2295,2296,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 04:12:41+00:00,invalid_password,0,normal_user_error,1,1,1,1406122,1406122,1,1,0.8660254037844386,0.5000000000000001
2307,2308,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Rajshahi, BD",2026-07-24 10:09:09+00:00,invalid_password,0,normal_user_error,1,1,1,1384734,1384734,1,1,0.49999999999999994,-0.8660254037844387
2312,2313,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 10:58:41+00:00,invalid_password,0,normal_user_error,1,1,2,1381762,1381762,1,1,0.49999999999999994,-0.8660254037844387
2330,2331,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 12:26:13+00:00,expired_session,0,normal_user_error,1,1,1,1376510,1376510,1,1,1.2246467991473532e-16,-1.0
2331,2332,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 12:31:18+00:00,invalid_password,0,normal_user_error,1,2,2,1376205,1376205,1,1,1.2246467991473532e-16,-1.0
2376,2377,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 15:55:34+00:00,password_typo,0,normal_user_error,1,2,4,1363949,1363949,1,1,-0.7071067811865471,-0.7071067811865479
2386,2387,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-24 19:07:34+00:00,unknown_device,0,normal_user_error,1,1,1,1352429,1352429,1,1,-0.9659258262890684,0.2588190451025203
2393,2394,user7@example.com,02:2F:16:76:D3:BE,192.0.2.142,"Sylhet, BD",2026-07-24 21:15:18+00:00,password_typo,0,normal_user_error,1,1,1,1344765,1344765,1,1,-0.7071067811865477,0.7071067811865474
2425,2426,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-25 05:43:49+00:00,invalid_password,0,normal_user_error,1,1,1,1314254,1314254,1,1,0.9659258262890683,0.25881904510252074
2426,2427,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-25 05:51:46+00:00,otp_failed,0,normal_user_error,1,2,2,1313777,1313777,2,2,0.9659258262890683,0.25881904510252074
2433,2434,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-25 08:42:27+00:00,password_typo,0,normal_user_error,1,1,1,1303536,1303536,2,3,0.8660254037844387,-0.4999999999999998
2455,2456,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-25 14:14:38+00:00,password_typo,0,normal_user_error,1,1,1,1283605,1283605,3,4,-0.4999999999999997,-0.8660254037844388
2460,2461,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-25 16:39:28+00:00,unknown_device,0,normal_user_error,1,1,1,1274915,1274915,1,1,-0.8660254037844384,-0.5000000000000004
2471,2472,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-25 22:13:25+00:00,invalid_password,0,normal_user_error,1,1,1,1254878,1254878,1,1,-0.5000000000000004,0.8660254037844384
2526,2527,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-26 08:51:08+00:00,password_typo,0,normal_user_error,1,1,1,1216615,1216615,1,1,0.8660254037844387,-0.4999999999999998
2533,2534,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-26 11:37:30+00:00,invalid_password,0,normal_user_error,1,1,1,1206633,1206633,1,1,0.258819045102521,-0.9659258262890682
2570,2571,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 02:21:14+00:00,password_typo,0,normal_user_error,1,1,1,1153609,1153609,1,1,0.49999999999999994,0.8660254037844387
2572,2573,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 02:58:06+00:00,otp_failed,0,normal_user_error,1,1,2,1151397,1151397,1,1,0.49999999999999994,0.8660254037844387
2607,2608,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 08:40:35+00:00,invalid_password,0,normal_user_error,1,1,1,1130848,1130848,1,1,0.8660254037844387,-0.4999999999999998
2612,2613,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 09:23:33+00:00,unknown_device,0,normal_user_error,1,1,2,1128270,1128270,1,1,0.7071067811865476,-0.7071067811865475
2621,2622,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 11:48:54+00:00,password_typo,0,normal_user_error,1,1,1,1119549,1119549,1,1,0.258819045102521,-0.9659258262890682
2627,2628,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 14:19:01+00:00,invalid_password,0,normal_user_error,1,1,1,1110542,1110542,1,1,-0.4999999999999997,-0.8660254037844388
2637,2638,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"London, GB",2026-07-27 17:04:28+00:00,unknown_device,1,unusual_single_attempt,1,1,1,1100615,1100615,1,1,-0.9659258262890683,-0.25881904510252063
2665,2666,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-27 22:47:57+00:00,invalid_password,0,normal_user_error,1,1,1,1080006,1080006,1,1,-0.5000000000000004,0.8660254037844384
2673,2674,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 01:18:58+00:00,expired_session,0,normal_user_error,1,1,1,1070945,1070945,1,1,0.25881904510252074,0.9659258262890683
2684,2685,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 05:30:13+00:00,invalid_password,0,normal_user_error,1,1,1,1055870,1055870,1,1,0.9659258262890683,0.25881904510252074
2688,2689,user7@example.com,02:72:84:3B:94:2C,192.0.2.142,"Singapore, SG",2026-07-28 06:39:39+00:00,invalid_password,0,normal_user_error,1,1,1,1051704,1051704,2,2,1.0,6.123233995736766e-17
2693,2694,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 07:21:30+00:00,invalid_password,0,normal_user_error,1,1,2,1049193,1049193,1,1,0.9659258262890683,-0.25881904510252063
2703,2704,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 11:21:14+00:00,invalid_password,0,normal_user_error,1,1,1,1034809,1034809,1,1,0.258819045102521,-0.9659258262890682
2708,2709,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 13:49:31+00:00,password_typo,0,normal_user_error,1,1,1,1025912,1025912,2,2,-0.2588190451025208,-0.9659258262890683
2709,2710,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 14:50:29+00:00,invalid_password,0,normal_user_error,1,1,1,1022254,1022254,3,3,-0.4999999999999997,-0.8660254037844388
2711,2712,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 16:30:36+00:00,password_typo,0,normal_user_error,1,1,1,1016247,1016247,1,3,-0.8660254037844384,-0.5000000000000004
2715,2716,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 17:41:41+00:00,expired_session,0,normal_user_error,1,1,1,1011982,1011982,1,1,-0.9659258262890683,-0.25881904510252063
2734,2735,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-28 23:46:25+00:00,invalid_password,0,normal_user_error,1,1,1,990098,990098,1,1,-0.25881904510252157,0.9659258262890681
2775,2776,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-29 04:55:25+00:00,invalid_password,0,normal_user_error,1,1,1,971558,971558,1,1,0.8660254037844386,0.5000000000000001
2808,2809,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-29 08:01:39+00:00,invalid_password,0,normal_user_error,1,1,1,960384,960384,1,1,0.8660254037844387,-0.4999999999999998
2811,2812,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-29 08:03:44+00:00,otp_failed,0,normal_user_error,2,2,2,960259,960259,1,1,0.8660254037844387,-0.4999999999999998
2842,2843,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-29 14:05:05+00:00,invalid_password,0,normal_user_error,1,1,1,938578,938578,1,1,-0.4999999999999997,-0.8660254037844388
2844,2845,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-29 15:04:51+00:00,invalid_password,0,normal_user_error,1,1,2,934992,934992,1,1,-0.7071067811865471,-0.7071067811865479
2877,2878,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-29 22:52:00+00:00,invalid_password,0,normal_user_error,1,1,1,906963,906963,2,2,-0.5000000000000004,0.8660254037844384
2893,2894,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-30 05:14:58+00:00,invalid_password,0,normal_user_error,1,1,1,883985,883985,2,3,0.9659258262890683,0.25881904510252074
2930,2931,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-30 19:19:18+00:00,invalid_password,0,normal_user_error,1,1,1,833325,833325,2,3,-0.9659258262890684,0.2588190451025203
2943,2944,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-31 00:08:54+00:00,password_typo,0,normal_user_error,1,1,1,815949,815949,1,1,0.0,1.0
2980,2981,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-31 13:43:26+00:00,password_typo,0,normal_user_error,1,1,1,767077,767077,1,1,-0.2588190451025208,-0.9659258262890683
2982,2983,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-31 14:48:09+00:00,invalid_password,0,normal_user_error,1,1,1,763194,763194,1,1,-0.4999999999999997,-0.8660254037844388
2985,2986,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-31 15:29:12+00:00,invalid_password,0,normal_user_error,1,1,2,760731,760731,1,1,-0.7071067811865471,-0.7071067811865479
1447,1448,user8@example.com,02:96:B9:62:23:17,192.0.2.145,"Chattogram, BD",2026-07-16 08:22:23+00:00,unknown_device,1,unusual_single_attempt,1,2,2,2082340,2082340,1,1,0.8660254037844387,-0.4999999999999998
734,735,user2@example.com,02:34:2C:D8:10:0F,192.0.2.148,"Chattogram, BD",2026-07-08 22:48:03+00:00,password_typo,0,normal_user_error,1,1,1,2721600,2721600,1,1,-0.5000000000000004,0.8660254037844384
782,783,user2@example.com,02:34:2C:D8:10:0F,192.0.2.149,"Dubai, AE",2026-07-09 14:23:24+00:00,password_typo,0,normal_user_error,1,1,1,2665479,2665479,2,2,-0.4999999999999997,-0.8660254037844388
1906,1907,user7@example.com,02:16:EB:3F:C1:28,192.0.2.161,"Rajshahi, BD",2026-07-20 06:08:09+00:00,invalid_password,0,normal_user_error,1,1,1,1744794,1744794,3,3,1.0,6.123233995736766e-17
135,136,user1@example.com,02:39:0C:8C:7D:72,192.0.2.163,"New York, US",2026-07-02 22:29:32+00:00,expired_session,0,normal_user_error,1,1,1,3241111,3241111,4,4,-0.5000000000000004,0.8660254037844384
2661,2662,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.167,"Dhaka, BD",2026-07-27 21:49:31+00:00,invalid_password,0,normal_user_error,2,2,2,1083512,1083512,5,5,-0.7071067811865477,0.7071067811865474
1311,1312,user9@example.com,02:74:94:28:77:33,192.0.2.169,"Rajshahi, BD",2026-07-14 13:36:11+00:00,expired_session,0,normal_user_error,1,1,1,2236312,2236312,3,6,-0.2588190451025208,-0.9659258262890683
1669,1670,user10@example.com,02:A5:BC:C2:22:DA,192.0.2.17,"Chattogram, BD",2026-07-18 11:39:00+00:00,invalid_password,0,normal_user_error,1,1,1,1897743,1897743,4,7,0.258819045102521,-0.9659258262890682
2247,2248,user3@example.com,02:6F:77:0D:65:D6,192.0.2.17,"Dubai, AE",2026-07-23 13:19:29+00:00,password_typo,0,normal_user_error,1,1,1,1459714,1459714,5,8,-0.2588190451025208,-0.9659258262890683
4,5,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 01:50:21+00:00,expired_session,0,normal_user_error,1,1,1,3401862,3401862,4,9,0.25881904510252074,0.9659258262890683
8,9,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 02:25:48+00:00,invalid_password,0,normal_user_error,1,2,3,3399735,3399735,1,1,0.49999999999999994,0.8660254037844387
13,14,user8@example.com,02:5B:36:98:65:4E,192.0.2.170,"London, GB",2026-07-01 03:46:51+00:00,invalid_password,0,normal_user_error,1,1,1,3394872,3394872,1,1,0.7071067811865475,0.7071067811865476
27,28,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 10:54:32+00:00,invalid_password,0,normal_user_error,1,1,1,3369211,3369211,1,1,0.49999999999999994,-0.8660254037844387
30,31,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 11:21:02+00:00,password_typo,0,normal_user_error,1,1,2,3367621,3367621,1,1,0.258819045102521,-0.9659258262890682
46,47,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 19:07:43+00:00,invalid_password,0,normal_user_error,1,1,1,3339620,3339620,1,1,-0.9659258262890684,0.2588190451025203
48,49,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 19:23:00+00:00,password_typo,0,normal_user_error,1,1,2,3338703,3338703,1,1,-0.9659258262890684,0.2588190451025203
57,58,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 23:04:53+00:00,password_typo,0,normal_user_error,1,1,1,3325390,3325390,1,1,-0.25881904510252157,0.9659258262890681
58,59,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-01 23:11:43+00:00,otp_failed,0,normal_user_error,1,2,2,3324980,3324980,1,1,-0.25881904510252157,0.9659258262890681
